Date,High
3-May-22,"2,859.19"
2-May-22,"2,874.15"
1-May-22,"2,838.70"
30-Apr-22,"2,836.83"
29-Apr-22,"2,943.45"
28-Apr-22,"2,973.14"
27-Apr-22,"2,911.88"
26-Apr-22,"3,026.42"
25-Apr-22,"3,018.42"
24-Apr-22,"2,961.88"
23-Apr-22,"2,975.32"
22-Apr-22,"3,024.85"
21-Apr-22,"3,173.45"
20-Apr-22,"3,157.89"
19-Apr-22,"3,125.08"
18-Apr-22,"3,062.52"
17-Apr-22,"3,075.78"
16-Apr-22,"3,074.89"
15-Apr-22,"3,044.29"
14-Apr-22,"3,139.93"
13-Apr-22,"3,123.58"
12-Apr-22,"3,077.45"
11-Apr-22,"3,214.46"
10-Apr-22,"3,303.00"
9-Apr-22,"3,261.96"
8-Apr-22,"3,301.61"
7-Apr-22,"3,263.47"
6-Apr-22,"3,411.67"
5-Apr-22,"3,546.71"
4-Apr-22,"3,535.15"
3-Apr-22,"3,573.96"
2-Apr-22,"3,521.28"
1-Apr-22,"3,467.56"
31-Mar-22,"3,435.13"
30-Mar-22,"3,435.29"
29-Mar-22,"3,470.19"
28-Mar-22,"3,424.02"
27-Mar-22,"3,291.58"
26-Mar-22,"3,146.83"
25-Mar-22,"3,183.96"
24-Mar-22,"3,118.39"
23-Mar-22,"3,036.75"
22-Mar-22,"3,040.38"
21-Mar-22,"2,954.56"
20-Mar-22,"2,956.97"
19-Mar-22,"2,979.99"
18-Mar-22,"2,973.62"
17-Mar-22,"2,826.16"
16-Mar-22,"2,781.31"
15-Mar-22,"2,662.33"
14-Mar-22,"2,604.03"
13-Mar-22,"2,594.55"
12-Mar-22,"2,606.44"
11-Mar-22,"2,664.56"
10-Mar-22,"2,729.12"
9-Mar-22,"2,761.80"
8-Mar-22,"2,618.17"
7-Mar-22,"2,639.94"
6-Mar-22,"2,673.64"
5-Mar-22,"2,679.10"
4-Mar-22,"2,835.18"
3-Mar-22,"2,964.67"
2-Mar-22,"3,026.87"
1-Mar-22,"3,029.65"
28-Feb-22,"2,929.18"
27-Feb-22,"2,831.13"
26-Feb-22,"2,849.42"
25-Feb-22,"2,821.97"
24-Feb-22,"2,689.05"
23-Feb-22,"2,741.37"
22-Feb-22,"2,648.92"
21-Feb-22,"2,752.46"
20-Feb-22,"2,763.76"
19-Feb-22,"2,826.35"
18-Feb-22,"2,937.31"
17-Feb-22,"3,154.62"
16-Feb-22,"3,181.62"
15-Feb-22,"3,185.52"
14-Feb-22,"2,957.96"
13-Feb-22,"2,947.78"
12-Feb-22,"2,980.08"
11-Feb-22,"3,127.45"
10-Feb-22,"3,271.32"
9-Feb-22,"3,263.16"
8-Feb-22,"3,219.47"
7-Feb-22,"3,182.53"
6-Feb-22,"3,061.26"
5-Feb-22,"3,054.13"
4-Feb-22,"2,983.59"
3-Feb-22,"2,712.48"
2-Feb-22,"2,802.21"
1-Feb-22,"2,802.32"
31-Jan-22,"2,697.74"
30-Jan-22,"2,631.41"
29-Jan-22,"2,627.61"
28-Jan-22,"2,548.78"
27-Jan-22,"2,510.45"
26-Jan-22,"2,705.78"
25-Jan-22,"2,498.51"
24-Jan-22,"2,537.21"
23-Jan-22,"2,542.14"
22-Jan-22,"2,615.25"
21-Jan-22,"3,029.08"
20-Jan-22,"3,265.34"
19-Jan-22,"3,171.16"
18-Jan-22,"3,236.02"
17-Jan-22,"3,355.82"
16-Jan-22,"3,376.40"
15-Jan-22,"3,364.54"
14-Jan-22,"3,330.77"
13-Jan-22,"3,396.97"
12-Jan-22,"3,401.22"
11-Jan-22,"3,247.51"
10-Jan-22,"3,177.21"
9-Jan-22,"3,206.79"
8-Jan-22,"3,240.30"
7-Jan-22,"3,420.46"
6-Jan-22,"3,549.71"
5-Jan-22,"3,842.06"
4-Jan-22,"3,876.79"
3-Jan-22,"3,836.20"
2-Jan-22,"3,836.16"
1-Jan-22,"3,769.92"
31-Dec-21,"3,807.29"
30-Dec-21,"3,767.56"
29-Dec-21,"3,827.98"
28-Dec-21,"4,037.54"
27-Dec-21,"4,126.00"
26-Dec-21,"4,105.02"
25-Dec-21,"4,138.56"
24-Dec-21,"4,134.11"
23-Dec-21,"4,149.03"
22-Dec-21,"4,073.79"
21-Dec-21,"4,058.82"
20-Dec-21,"3,980.10"
19-Dec-21,"4,018.66"
18-Dec-21,"3,993.83"
17-Dec-21,"3,992.79"
16-Dec-21,"4,110.37"
15-Dec-21,"4,086.37"
14-Dec-21,"3,866.63"
13-Dec-21,"4,145.96"
12-Dec-21,"4,173.61"
11-Dec-21,"4,095.65"
10-Dec-21,"4,227.11"
9-Dec-21,"4,482.31"
8-Dec-21,"4,453.11"
7-Dec-21,"4,428.59"
6-Dec-21,"4,375.52"
5-Dec-21,"4,246.92"
4-Dec-21,"4,242.73"
3-Dec-21,"4,647.29"
2-Dec-21,"4,628.92"
1-Dec-21,"4,780.73"
30-Nov-21,"4,753.27"
29-Nov-21,"4,460.85"
28-Nov-21,"4,297.92"
27-Nov-21,"4,187.68"
26-Nov-21,"4,550.84"
25-Nov-21,"4,550.52"
24-Nov-21,"4,376.88"
23-Nov-21,"4,385.48"
22-Nov-21,"4,302.02"
21-Nov-21,"4,422.49"
20-Nov-21,"4,434.39"
19-Nov-21,"4,311.71"
18-Nov-21,"4,343.56"
17-Nov-21,"4,300.31"
16-Nov-21,"4,891.70"
15-Nov-21,"4,764.64"
14-Nov-21,"4,689.84"
13-Nov-21,"4,702.12"
12-Nov-21,"4,808.74"
11-Nov-21,"4,778.06"
10-Nov-21,"4,859.50"
9-Nov-21,"4,837.59"
8-Nov-21,"4,822.36"
7-Nov-21,"4,640.92"
6-Nov-21,"4,531.00"
5-Nov-21,"4,570.90"
4-Nov-21,"4,606.52"
3-Nov-21,"4,664.91"
2-Nov-21,"4,599.95"
1-Nov-21,"4,377.32"
31-Oct-21,"4,394.45"
30-Oct-21,"4,426.85"
29-Oct-21,"4,455.74"
28-Oct-21,"4,293.15"
27-Oct-21,"4,299.15"
26-Oct-21,"4,289.13"
25-Oct-21,"4,236.67"
24-Oct-21,"4,185.73"
23-Oct-21,"4,171.66"
22-Oct-21,"4,162.98"
21-Oct-21,"4,366.09"
20-Oct-21,"4,167.47"
19-Oct-21,"3,883.93"
18-Oct-21,"3,888.21"
17-Oct-21,"3,914.90"
16-Oct-21,"3,962.45"
15-Oct-21,"3,895.47"
14-Oct-21,"3,819.26"
13-Oct-21,"3,607.74"
12-Oct-21,"3,546.48"
11-Oct-21,"3,622.29"
10-Oct-21,"3,603.24"
9-Oct-21,"3,628.24"
8-Oct-21,"3,667.96"
7-Oct-21,"3,650.01"
6-Oct-21,"3,622.55"
5-Oct-21,"3,541.45"
4-Oct-21,"3,434.78"
3-Oct-21,"3,484.61"
2-Oct-21,"3,464.84"
1-Oct-21,"3,329.85"
30-Sep-21,"3,046.52"
29-Sep-21,"2,946.88"
28-Sep-21,"2,970.77"
27-Sep-21,"3,163.67"
26-Sep-21,"3,114.86"
25-Sep-21,"2,968.99"
24-Sep-21,"3,159.64"
23-Sep-21,"3,173.54"
22-Sep-21,"3,089.08"
21-Sep-21,"3,101.70"
20-Sep-21,"3,343.33"
19-Sep-21,"3,448.32"
18-Sep-21,"3,540.81"
17-Sep-21,"3,589.31"
16-Sep-21,"3,673.31"
15-Sep-21,"3,615.28"
14-Sep-21,"3,429.17"
13-Sep-21,"3,426.50"
12-Sep-21,"3,462.47"
11-Sep-21,"3,346.53"
10-Sep-21,"3,512.57"
9-Sep-21,"3,562.99"
8-Sep-21,"3,559.12"
7-Sep-21,"3,945.31"
6-Sep-21,"3,968.43"
5-Sep-21,"3,979.19"
4-Sep-21,"3,969.45"
3-Sep-21,"4,022.47"
2-Sep-21,"3,830.71"
1-Sep-21,"3,836.87"
31-Aug-21,"3,466.99"
30-Aug-21,"3,346.58"
29-Aug-21,"3,283.24"
28-Aug-21,"3,284.85"
27-Aug-21,"3,281.84"
26-Aug-21,"3,249.66"
25-Aug-21,"3,248.73"
24-Aug-21,"3,358.69"
23-Aug-21,"3,373.38"
22-Aug-21,"3,272.73"
21-Aug-21,"3,307.35"
20-Aug-21,"3,298.25"
19-Aug-21,"3,184.44"
18-Aug-21,"3,124.98"
17-Aug-21,"3,288.81"
16-Aug-21,"3,333.99"
15-Aug-21,"3,320.08"
14-Aug-21,"3,329.28"
13-Aug-21,"3,324.67"
12-Aug-21,"3,236.31"
11-Aug-21,"3,269.21"
10-Aug-21,"3,228.94"
9-Aug-21,"3,185.70"
8-Aug-21,"3,184.60"
7-Aug-21,"3,170.23"
6-Aug-21,"2,944.90"
5-Aug-21,"2,840.43"
4-Aug-21,"2,764.44"
3-Aug-21,"2,630.31"
2-Aug-21,"2,665.73"
1-Aug-21,"2,695.43"
31-Jul-21,"2,551.16"
30-Jul-21,"2,469.70"
29-Jul-21,"2,396.45"
28-Jul-21,"2,341.78"
27-Jul-21,"2,316.95"
26-Jul-21,"2,428.82"
25-Jul-21,"2,194.44"
24-Jul-21,"2,197.65"
23-Jul-21,"2,129.44"
22-Jul-21,"2,044.12"
21-Jul-21,"2,025.68"
20-Jul-21,"1,837.00"
19-Jul-21,"1,916.12"
18-Jul-21,"1,988.34"
17-Jul-21,"1,917.60"
16-Jul-21,"1,959.70"
15-Jul-21,"2,037.74"
14-Jul-21,"2,015.11"
13-Jul-21,"2,040.69"
12-Jul-21,"2,167.71"
11-Jul-21,"2,172.65"
10-Jul-21,"2,190.12"
9-Jul-21,"2,185.38"
8-Jul-21,"2,324.01"
7-Jul-21,"2,403.77"
6-Jul-21,"2,346.29"
5-Jul-21,"2,321.92"
4-Jul-21,"2,384.29"
3-Jul-21,"2,237.57"
2-Jul-21,"2,155.60"
1-Jul-21,"2,274.40"
30-Jun-21,"2,282.99"
29-Jun-21,"2,242.24"
28-Jun-21,"2,139.81"
27-Jun-21,"1,979.96"
26-Jun-21,"1,850.18"
25-Jun-21,"2,017.76"
24-Jun-21,"2,032.34"
23-Jun-21,"2,043.53"
22-Jun-21,"1,993.16"
21-Jun-21,"2,259.46"
20-Jun-21,"2,275.38"
19-Jun-21,"2,278.42"
18-Jun-21,"2,377.20"
17-Jun-21,"2,457.18"
16-Jun-21,"2,554.63"
15-Jun-21,"2,639.23"
14-Jun-21,"2,606.43"
13-Jun-21,"2,547.37"
12-Jun-21,"2,447.23"
11-Jun-21,"2,495.41"
10-Jun-21,"2,619.96"
9-Jun-21,"2,625.07"
8-Jun-21,"2,620.85"
7-Jun-21,"2,845.19"
6-Jun-21,"2,743.44"
5-Jun-21,"2,817.48"
4-Jun-21,"2,857.17"
3-Jun-21,"2,891.25"
2-Jun-21,"2,801.39"
1-Jun-21,"2,739.74"
31-May-21,"2,715.85"
30-May-21,"2,472.19"
29-May-21,"2,566.94"
28-May-21,"2,761.36"
27-May-21,"2,888.75"
26-May-21,"2,911.74"
25-May-21,"2,750.53"
24-May-21,"2,672.60"
23-May-21,"2,384.41"
22-May-21,"2,483.98"
21-May-21,"2,938.21"
20-May-21,"2,993.15"
19-May-21,"3,437.94"
18-May-21,"3,562.47"
17-May-21,"3,587.77"
16-May-21,"3,878.90"
15-May-21,"4,129.19"
14-May-21,"4,171.02"
13-May-21,"4,032.56"
12-May-21,"4,362.35"
11-May-21,"4,178.21"
10-May-21,"4,197.47"
9-May-21,"3,981.26"
8-May-21,"3,950.17"
7-May-21,"3,573.29"
6-May-21,"3,598.90"
5-May-21,"3,541.46"
4-May-21,"3,523.59"
3-May-21,"3,450.04"
2-May-21,"2,984.89"
1-May-21,"2,951.44"
30-Apr-21,"2,796.05"
29-Apr-21,"2,797.97"
28-Apr-21,"2,757.48"
27-Apr-21,"2,676.39"
26-Apr-21,"2,536.34"
25-Apr-21,"2,354.09"
24-Apr-21,"2,367.74"
23-Apr-21,"2,439.54"
22-Apr-21,"2,641.09"
21-Apr-21,"2,467.20"
20-Apr-21,"2,345.83"
19-Apr-21,"2,276.78"
18-Apr-21,"2,365.46"
17-Apr-21,"2,497.39"
16-Apr-21,"2,547.56"
15-Apr-21,"2,544.27"
14-Apr-21,"2,449.69"
13-Apr-21,"2,318.42"
12-Apr-21,"2,199.72"
11-Apr-21,"2,165.19"
10-Apr-21,"2,197.00"
9-Apr-21,"2,102.87"
8-Apr-21,"2,091.52"
7-Apr-21,"2,133.19"
6-Apr-21,"2,151.22"
5-Apr-21,"2,140.99"
4-Apr-21,"2,110.35"
3-Apr-21,"2,144.96"
2-Apr-21,"2,152.45"
1-Apr-21,"1,989.06"
31-Mar-21,"1,947.84"
30-Mar-21,"1,860.97"
29-Mar-21,"1,837.19"
28-Mar-21,"1,728.58"
27-Mar-21,"1,732.82"
26-Mar-21,"1,702.92"
25-Mar-21,"1,625.91"
24-Mar-21,"1,740.43"
23-Mar-21,"1,725.11"
22-Mar-21,"1,811.97"
21-Mar-21,"1,823.35"
20-Mar-21,"1,874.71"
19-Mar-21,"1,841.20"
18-Mar-21,"1,848.65"
17-Mar-21,"1,839.82"
16-Mar-21,"1,817.06"
15-Mar-21,"1,889.20"
14-Mar-21,"1,930.78"
13-Mar-21,"1,937.65"
12-Mar-21,"1,839.50"
11-Mar-21,"1,843.82"
10-Mar-21,"1,873.80"
9-Mar-21,"1,868.05"
8-Mar-21,"1,835.19"
7-Mar-21,"1,730.92"
6-Mar-21,"1,669.11"
5-Mar-21,"1,547.88"
4-Mar-21,"1,622.95"
3-Mar-21,"1,650.36"
2-Mar-21,"1,597.61"
1-Mar-21,"1,567.69"
28-Feb-21,"1,468.39"
27-Feb-21,"1,524.93"
26-Feb-21,"1,559.03"
25-Feb-21,"1,670.22"
24-Feb-21,"1,710.98"
23-Feb-21,"1,781.41"
22-Feb-21,"1,936.45"
21-Feb-21,"1,974.26"
20-Feb-21,"2,036.29"
19-Feb-21,"1,969.55"
18-Feb-21,"1,949.90"
17-Feb-21,"1,853.67"
16-Feb-21,"1,824.52"
15-Feb-21,"1,833.83"
14-Feb-21,"1,848.15"
13-Feb-21,"1,871.60"
12-Feb-21,"1,861.36"
11-Feb-21,"1,806.54"
10-Feb-21,"1,826.70"
9-Feb-21,"1,815.96"
8-Feb-21,"1,770.59"
7-Feb-21,"1,690.04"
6-Feb-21,"1,738.31"
5-Feb-21,"1,756.51"
4-Feb-21,"1,689.19"
3-Feb-21,"1,660.91"
2-Feb-21,"1,542.99"
1-Feb-21,"1,373.85"
31-Jan-21,"1,378.92"
30-Jan-21,"1,402.40"
29-Jan-21,"1,428.98"
28-Jan-21,"1,356.29"
27-Jan-21,"1,368.07"
26-Jan-21,"1,376.09"
25-Jan-21,"1,467.78"
24-Jan-21,"1,395.11"
23-Jan-21,"1,272.15"
22-Jan-21,"1,271.69"
21-Jan-21,"1,382.68"
20-Jan-21,"1,405.74"
19-Jan-21,"1,432.30"
18-Jan-21,"1,259.45"
17-Jan-21,"1,265.64"
16-Jan-21,"1,290.05"
15-Jan-21,"1,250.51"
14-Jan-21,"1,244.16"
13-Jan-21,"1,134.34"
12-Jan-21,"1,149.24"
11-Jan-21,"1,261.62"
10-Jan-21,"1,347.93"
9-Jan-21,"1,303.87"
8-Jan-21,"1,273.83"
7-Jan-21,"1,282.58"
6-Jan-21,"1,209.43"
5-Jan-21,"1,129.37"
4-Jan-21,"1,153.19"
3-Jan-21,"1,006.57"
2-Jan-21,786.8
1-Jan-21,749.2
31-Dec-20,754.3
30-Dec-20,754.3
29-Dec-20,737.95
28-Dec-20,745.88
27-Dec-20,711.39
26-Dec-20,650.72
25-Dec-20,633.06
24-Dec-20,613.82
23-Dec-20,637.12
22-Dec-20,635.08
21-Dec-20,646.85
20-Dec-20,659.92
19-Dec-20,668.77
18-Dec-20,662.7
17-Dec-20,673.83
16-Dec-20,636.64
15-Dec-20,596.25
14-Dec-20,590.49
13-Dec-20,593.78
12-Dec-20,573.34
11-Dec-20,560.38
10-Dec-20,574.6
9-Dec-20,577.29
8-Dec-20,594.75
7-Dec-20,602.92
6-Dec-20,606.79
5-Dec-20,596.6
4-Dec-20,618.98
3-Dec-20,622.45
2-Dec-20,604.02
1-Dec-20,635.16
30-Nov-20,615.24
29-Nov-20,576.6
28-Nov-20,548.04
27-Nov-20,530.78
26-Nov-20,575.64
25-Nov-20,605.09
24-Nov-20,621.17
23-Nov-20,609.99
22-Nov-20,579.37
21-Nov-20,550.23
20-Nov-20,513.61
19-Nov-20,480.12
18-Nov-20,492
17-Nov-20,482.23
16-Nov-20,463.83
15-Nov-20,460.99
14-Nov-20,475.16
13-Nov-20,475.22
12-Nov-20,467.68
11-Nov-20,473.58
10-Nov-20,453.76
9-Nov-20,457.35
8-Nov-20,457.78
7-Nov-20,465.68
6-Nov-20,456.2
5-Nov-20,417.53
4-Nov-20,407.67
3-Nov-20,389.52
2-Nov-20,403.24
1-Nov-20,397.12
31-Oct-20,393.01
30-Oct-20,391.46
29-Oct-20,393.23
28-Oct-20,408.96
27-Oct-20,409.77
26-Oct-20,411.28
25-Oct-20,417.16
24-Oct-20,416.6
23-Oct-20,418.96
22-Oct-20,420.14
21-Oct-20,400.63
20-Oct-20,380.76
19-Oct-20,383.32
18-Oct-20,378.6
17-Oct-20,369.77
16-Oct-20,380.02
15-Oct-20,381.21
14-Oct-20,387.3
13-Oct-20,387.38
12-Oct-20,395.12
11-Oct-20,377.25
10-Oct-20,378.27
9-Oct-20,368.31
8-Oct-20,352.21
7-Oct-20,342.45
6-Oct-20,354.99
5-Oct-20,355.21
4-Oct-20,354.05
3-Oct-20,351.31
2-Oct-20,354.12
1-Oct-20,369.26
30-Sep-20,361.18
29-Sep-20,360.35
28-Sep-20,366.43
27-Sep-20,361.98
26-Sep-20,355.85
25-Sep-20,357.77
24-Sep-20,351.46
23-Sep-20,344.67
22-Sep-20,346.6
21-Sep-20,375.74
20-Sep-20,385.6
19-Sep-20,387.08
18-Sep-20,391.9
17-Sep-20,393.9
16-Sep-20,372.77
15-Sep-20,381.51
14-Sep-20,384.49
13-Sep-20,388.96
12-Sep-20,387.54
11-Sep-20,376.63
10-Sep-20,377.39
9-Sep-20,359.16
8-Sep-20,355.56
7-Sep-20,358.21
6-Sep-20,359.76
5-Sep-20,394.17
4-Sep-20,402.41
3-Sep-20,449.53
2-Sep-20,480.33
1-Sep-20,487.21
31-Aug-20,438.56
30-Aug-20,428.66
29-Aug-20,405.62
28-Aug-20,397.76
27-Aug-20,395.35
26-Aug-20,391.87
25-Aug-20,408.53
24-Aug-20,409.39
23-Aug-20,396.49
22-Aug-20,396.47
21-Aug-20,418.64
20-Aug-20,418.73
19-Aug-20,427.02
18-Aug-20,432.58
17-Aug-20,442.73
16-Aug-20,436.27
15-Aug-20,441.75
14-Aug-20,444.58
13-Aug-20,432.9
12-Aug-20,391.31
11-Aug-20,398.48
10-Aug-20,399.38
9-Aug-20,399.74
8-Aug-20,393.99
7-Aug-20,398.25
6-Aug-20,403.49
5-Aug-20,406.3
4-Aug-20,400.7
3-Aug-20,396.51
2-Aug-20,411.23
1-Aug-20,388.85
31-Jul-20,348.61
30-Jul-20,338.63
29-Jul-20,324.38
28-Jul-20,325.91
27-Jul-20,330.7
26-Jul-20,316.39
25-Jul-20,306.74
24-Jul-20,286.19
23-Jul-20,277.58
22-Jul-20,262.99
21-Jul-20,246.19
20-Jul-20,239.58
19-Jul-20,239.16
18-Jul-20,236.54
17-Jul-20,234.42
16-Jul-20,239.01
15-Jul-20,241.4
14-Jul-20,242
13-Jul-20,244.31
12-Jul-20,243.31
11-Jul-20,241.53
10-Jul-20,242.88
9-Jul-20,247.29
8-Jul-20,248.31
7-Jul-20,242.68
6-Jul-20,242.13
5-Jul-20,229.86
4-Jul-20,230.05
3-Jul-20,229.63
2-Jul-20,232.4
1-Jul-20,232.76
30-Jun-20,229.48
29-Jun-20,229.9
28-Jun-20,228.6
27-Jun-20,232.49
26-Jun-20,233.9
25-Jun-20,236.05
24-Jun-20,248.51
23-Jun-20,244.86
22-Jun-20,243.78
21-Jun-20,232.36
20-Jun-20,231.45
19-Jun-20,232.15
18-Jun-20,234.57
17-Jun-20,235.95
16-Jun-20,236.39
15-Jun-20,234.24
14-Jun-20,239.1
13-Jun-20,239.19
12-Jun-20,239.35
11-Jun-20,249.89
10-Jun-20,248.65
9-Jun-20,248.34
8-Jun-20,246.64
7-Jun-20,245.44
6-Jun-20,245.98
5-Jun-20,247.33
4-Jun-20,245.93
3-Jun-20,244.18
2-Jun-20,252.22
1-Jun-20,248.24
31-May-20,244.05
30-May-20,243.94
29-May-20,224.22
28-May-20,220.28
27-May-20,208.86
26-May-20,205.75
25-May-20,206.36
24-May-20,210.6
23-May-20,210.39
22-May-20,208.59
21-May-20,211.63
20-May-20,214.72
19-May-20,214.6
18-May-20,215.91
17-May-20,209.16
16-May-20,202.77
15-May-20,203.57
14-May-20,204.12
13-May-20,200.2
12-May-20,191.6
11-May-20,191.36
10-May-20,211.55
9-May-20,214.74
8-May-20,216.33
7-May-20,214.39
6-May-20,211.53
5-May-20,211.78
4-May-20,211.83
3-May-20,219.27
2-May-20,215.85
1-May-20,217.63
30-Apr-20,227.53
29-Apr-20,218.45
28-Apr-20,198.79
27-Apr-20,199.55
26-Apr-20,199.34
25-Apr-20,196.79
24-Apr-20,190.21
23-Apr-20,189.09
22-Apr-20,183.75
21-Apr-20,175.18
20-Apr-20,186.08
19-Apr-20,188.1
18-Apr-20,187.94
17-Apr-20,174.28
16-Apr-20,173.16
15-Apr-20,160.71
14-Apr-20,160.94
13-Apr-20,160.75
12-Apr-20,164.52
11-Apr-20,161.17
10-Apr-20,170.95
9-Apr-20,172.9
8-Apr-20,173.21
7-Apr-20,175.2
6-Apr-20,169.27
5-Apr-20,146.13
4-Apr-20,145.38
3-Apr-20,146.9
2-Apr-20,146.79
1-Apr-20,135.63
31-Mar-20,134.27
30-Mar-20,133.91
29-Mar-20,131.17
28-Mar-20,134.03
27-Mar-20,139.9
26-Mar-20,138.83
25-Mar-20,141.4
24-Mar-20,141.95
23-Mar-20,134.91
22-Mar-20,136.15
21-Mar-20,135.97
20-Mar-20,150.85
19-Mar-20,140.53
18-Mar-20,116.02
17-Mar-20,118.99
16-Mar-20,125
15-Mar-20,132.24
14-Mar-20,134.48
13-Mar-20,137.43
12-Mar-20,195.15
11-Mar-20,202.95
10-Mar-20,205.71
9-Mar-20,207.45
8-Mar-20,237.78
7-Mar-20,249.98
6-Mar-20,243.55
5-Mar-20,234.36
4-Mar-20,228.04
3-Mar-20,232.33
2-Mar-20,232.81
1-Mar-20,226.68
29-Feb-20,232.26
28-Feb-20,234.21
27-Feb-20,237.23
26-Feb-20,249.65
25-Feb-20,265.43
24-Feb-20,275.54
23-Feb-20,273.75
22-Feb-20,266.39
21-Feb-20,267
20-Feb-20,263.7
19-Feb-20,283.54
18-Feb-20,283.2
17-Feb-20,266.87
16-Feb-20,272.88
15-Feb-20,287.12
14-Feb-20,285.06
13-Feb-20,273.74
12-Feb-20,272.4
11-Feb-20,236.55
10-Feb-20,229.18
9-Feb-20,229.86
8-Feb-20,226.59
7-Feb-20,223.14
6-Feb-20,214.6
5-Feb-20,206.8
4-Feb-20,191.11
3-Feb-20,193.44
2-Feb-20,193.08
1-Feb-20,183.85
31-Jan-20,185.41
30-Jan-20,186.26
29-Jan-20,178.84
28-Jan-20,176.37
27-Jan-20,172.92
26-Jan-20,168.22
25-Jan-20,163.23
24-Jan-20,164.31
23-Jan-20,168.31
22-Jan-20,171.01
21-Jan-20,169.91
20-Jan-20,169.11
19-Jan-20,177.25
18-Jan-20,178.53
17-Jan-20,173.07
16-Jan-20,167.06
15-Jan-20,170.43
14-Jan-20,167.68
13-Jan-20,146.79
12-Jan-20,146.15
11-Jan-20,146.48
10-Jan-20,144.17
9-Jan-20,141.39
8-Jan-20,146.83
7-Jan-20,145
6-Jan-20,144.33
5-Jan-20,139.41
4-Jan-20,136.05
3-Jan-20,134.55
2-Jan-20,130.82
1-Jan-20,132.84
31-Dec-19,133.73
30-Dec-19,136.76
29-Dec-19,136.81
28-Dec-19,130.26
27-Dec-19,128.1
26-Dec-19,130.9
25-Dec-19,129.07
24-Dec-19,131.67
23-Dec-19,134.73
22-Dec-19,133.16
21-Dec-19,129.15
20-Dec-19,129.76
19-Dec-19,134.19
18-Dec-19,133.39
17-Dec-19,134.01
16-Dec-19,143.22
15-Dec-19,143.93
14-Dec-19,145.53
13-Dec-19,145.86
12-Dec-19,145.75
11-Dec-19,147.14
10-Dec-19,148.56
9-Dec-19,151.91
8-Dec-19,152.39
7-Dec-19,149.8
6-Dec-19,149.67
5-Dec-19,153.16
4-Dec-19,150.68
3-Dec-19,150.31
2-Dec-19,152.12
1-Dec-19,152.49
30-Nov-19,156.69
29-Nov-19,156.85
28-Nov-19,156.61
27-Nov-19,154.89
26-Nov-19,150
25-Nov-19,150.21
24-Nov-19,153.97
23-Nov-19,154.1
22-Nov-19,163.03
21-Nov-19,176.21
20-Nov-19,178.99
19-Nov-19,182.53
18-Nov-19,186.93
17-Nov-19,188.19
16-Nov-19,184.16
15-Nov-19,186.25
14-Nov-19,188.63
13-Nov-19,189.33
12-Nov-19,187.95
11-Nov-19,190.34
10-Nov-19,190.92
9-Nov-19,185.84
8-Nov-19,188.82
7-Nov-19,191.86
6-Nov-19,193.55
5-Nov-19,191.26
4-Nov-19,188.02
3-Nov-19,185.02
2-Nov-19,185.71
1-Nov-19,185.06
31-Oct-19,188.75
30-Oct-19,191.11
29-Oct-19,191.85
28-Oct-19,187.88
27-Oct-19,188.16
26-Oct-19,195.94
25-Oct-19,183
24-Oct-19,164.15
23-Oct-19,172.42
22-Oct-19,175.65
21-Oct-19,177.74
20-Oct-19,176.72
19-Oct-19,175.61
18-Oct-19,178.18
17-Oct-19,178.9
16-Oct-19,181.67
15-Oct-19,187.76
14-Oct-19,187.3
13-Oct-19,185.08
12-Oct-19,186.3
11-Oct-19,195.32
10-Oct-19,193.9
9-Oct-19,194.3
8-Oct-19,184.36
7-Oct-19,182.36
6-Oct-19,177.36
5-Oct-19,177.71
4-Oct-19,178.55
3-Oct-19,180.8
2-Oct-19,180.83
1-Oct-19,185.05
30-Sep-19,179.87
29-Sep-19,175.21
28-Sep-19,175.78
27-Sep-19,175.61
26-Sep-19,171.69
25-Sep-19,174.72
24-Sep-19,203.5
23-Sep-19,211.84
22-Sep-19,216.09
21-Sep-19,220.96
20-Sep-19,221.6
19-Sep-19,222.87
18-Sep-19,216.71
17-Sep-19,213.73
16-Sep-19,198.2
15-Sep-19,190.4
14-Sep-19,188.45
13-Sep-19,181.5
12-Sep-19,182
11-Sep-19,181.76
10-Sep-19,184.06
9-Sep-19,184.15
8-Sep-19,182.98
7-Sep-19,180.85
6-Sep-19,177.72
5-Sep-19,176.16
4-Sep-19,180.14
3-Sep-19,182.35
2-Sep-19,180.15
1-Sep-19,173.7
31-Aug-19,174.32
30-Aug-19,170.77
29-Aug-19,174
28-Aug-19,187.93
27-Aug-19,188.96
26-Aug-19,193.44
25-Aug-19,192.16
24-Aug-19,194.78
23-Aug-19,195.91
22-Aug-19,194.42
21-Aug-19,197.03
20-Aug-19,203.02
19-Aug-19,203.56
18-Aug-19,197.52
17-Aug-19,186.7
16-Aug-19,188.91
15-Aug-19,189.46
14-Aug-19,209.07
13-Aug-19,211.38
12-Aug-19,216.14
11-Aug-19,216.6
10-Aug-19,213.73
9-Aug-19,221.36
8-Aug-19,226.77
7-Aug-19,229.66
6-Aug-19,239.12
5-Aug-19,235.64
4-Aug-19,224.23
3-Aug-19,224.62
2-Aug-19,222.18
1-Aug-19,218.81
31-Jul-19,218.65
30-Jul-19,213.61
29-Jul-19,213.93
28-Jul-19,212.04
27-Jul-19,223.52
26-Jul-19,220.24
25-Jul-19,224.25
24-Jul-19,217.54
23-Jul-19,218.52
